This wine is principally Merlot (57%) and Cabernet Sauvignon (33%) along with pinches of Cabernet Franc and Petit Verdot. Dark fruit fresh herb and abundant barrel-spice aromas are followed by bountiful restrained black-fruit flavors that carry through the finish.,US,Bordeaux-style Red Blend
From a p of Sonoma Mountain exposed to the Petaluma Gap this wine is spicy in cinnamon and cola its oak profile reduced and intense. Roses and cherries provide the floral and the fruit around deeper darker tendencies into Asian spice and black tea. Drink now through 2021.,US,Pinot Noir
This unique and interestingly yummy wine shows the exuberance of carbonic maceration. A light-bodied beauty it offers grenadine and kirsch-like exoticness buoyed by a tang of rose petals and orange zest.,US,Pinot Noir
A 100% varietal wine from the winery property certified organic to boot this is classic in cedar currant and a freshness of blackberry. Vibrant acidity on the palate balances out the tightness of new oak. It captures the dustiness known to the appellation as well.,US,Cabernet Sauvignon
Aromas of blackberry black currant cinnamon and dark plum lead to high toned herbal green olive licorice and barrel spice grace notes. The black fruit flavors are forward and concentrated with smoked meat on the finish.,US,Syrah
Exotic complex and vivid aromas rich and fulfilling fruit flavors and a hefty structure form a great package in this full-bodied and extroverted wine. The winemaker allowed wild yeast and kept 30% whole clusters in the fermentation then aged it in neutral barrels.,US,Pinot Noir
Though sourced principally from Red Mountain grapes where the Col Solare winery is located this Cab-dominated Bordeaux-style blend is simply labeled Columbia Valley. It's a user-friendly wine with plump cherry fruit and notes of tobacco licorice and vanilla. Soft and supple and ready to drink.,US,Bordeaux-style Red Blend
This Pinot Noir is rich and elegant but somewhat straightforward with flavors of raspberry and cherry wrapped in a pleasant coating of smoky oak. It's less ageable than Truchard's 2010 vintage so decant and drink now.,US,Pinot Noir
With a sensual mouthfeel but firm tannins this is just what you want a Merlot to be. The cherry red currant violet and mocha flavors are complex and easy to drink now especially with a great steak. At the age of four-plus years it's soft and mellow.,US,Merlot
Floral notes as well as hints of lemon pear and pineapple introduce this high-acid white. It's full-bodied on the palate and intense and well integrated with a finish that's delightfully spicy with ginger.,US,Grenache Blanc
This 2011 Lola is light and creamy with hints of buttered apple from aging in 18% new French oak. It finishes soft supple and lightly spiced.,US,Chardonnay
With flavors of grass grapefruits and tropical fruits this is a lovely wine to drink now. It's dry and savory with a brisk hit of acidity.,US,Sauvignon Blanc
Beautifully floral on the nose with hints of fresh apple lemon and peach this dry delicately textured Riesling fills the mouth with ripe grapefruit and lemon flavors. Its sprightly and crisp in character but finishes long with a hint of white-tea astringency.,US,Riesling
Toast and spice notes add warmth to crisp blackberry and cassis on this elegantly composed Meritage. Richly concentrated on the palate it's bold and mouthfilling with big brawny tannins that should meld beautifully over the next 3–5 years.,US,Meritage
Hints of vanilla and spice add warmth to pristine blackberry and plum flavors in this brisk medium-bodied Merlot. It's tart with cranberry acidity and finishes with a lingering granite minerality.,US,Merlot
Fresh and tart with refreshing notes of herb and cranberry this medium-bodied Lemberger is an elegant and subtle while fruity pick. Fine soft tannins and a granite tone linger on the finish.,US,Lemberger
A wish of smoke adds complexity and mystery to bright tangerine white peach and floral notes on this dry-style Riesling. It's delicate in body but vibrantly structured with tart lemon-lime acidity that pierces through ripe stone-fruit flavors on the palate.,US,Riesling
Blackberry and blueberry jam and sweet oak flavors mark this young Syrah. It's dry tannic and juicy but a little soft in acidity. Drink it now and over the next few years.,US,Syrah
Pleasing toasty notes greet your first sniff followed by apple pie fruit flavors with hints of plum and banana. It's a light creamy easy-drinking confection.,US,Chardonnay
Fermented with 30% whole clusters and aged 20 months in neutral French oak this is a distinctive wine with notes reminiscent of sage along with white pepper violets and a tinge of copper. Designed for the dinner table the palate is lighter in style with tart acidity.,US,Syrah
Shows jammy but somewhat simple cherry candy and mint flavors the kind that come from young vines. Plenty of tart acidity scours the mouth creating balance to the fruit. Ultimately this is a Pinot Noir for drinking soon.,US,Pinot Noir
McCay is a producer to watch in Lodi and this wine is a perfect example of why. A blend of four different Zinfandels and Petite Sirah it opens with a nose of baked blackberry clafouti with a bit of hazelnut and almond a still-tight wine that with air shows a ton of structure and layered tannins.,US,Red Blend
Made in the Peachy Canyon style this Zin which contains some Petite Sirah is very high in alcohol. It's sweet hot and soft. The blueberry blackberry and chocolate flavors are almost in dessert wine territory but it's a very good example of its genre.,US,Zinfandel
At first a rush of front-loaded plum and blackberry fruit hits the palate then the flavors seem to sag a bit entering the midpalate. A wall of still-to-be-resolved oak leads into a hard astringent somewhat woody finish. Yet there is a substantial and well-built wine here waiting to resolve its components into a more seamless whole. Retasted after being open a full day it showed well suggesting good aging potential.,US,Merlot
Dusty and toasty aromas over sweet plum fruit with a streak of mocha running sharply down the center. Svelt and open yet still sharp and showing a little bite in the back.,US,Syrah
Ripe and oaky with notes of vanilla and buttered toast dominating pineapple and tropical fruit flavors. Brisk acidity provides a needed balance to all this richness.,US,Chardonnay
Marked by brisk cutting acidity this Chardonnay is bone dry with a steely stony cut of mineral that's relieved by lemon and lime flavors. It's a severe wine by itself but it should be food friendly.,US,Chardonnay
This shows that apricotty botrytised aroma and flavor often found in Santa Lucia Chardonnays from the cooler parts of the appellation but it's not at all sweet. Instead it's a bone-dry wine with vibrant acidity.,US,Chardonnay
This is barrel fermented with noticeable flavors of heavily buttered toast butterscotch and caramel flavors. Bright with crisp acidity it also features notes of ripe pineapple pear peach and mango.,US,Chardonnay
Cherries and chocolate are the hallmark of the Zins at Maryhill. The fruit is pretty and the chocolate smooth certainly a crowd-pleasing style. The finish is clean and supple.,US,Zinfandel
At first this comes across as being a bit heavy yeasty and tight. With time however this should be full of bramble-fruit flavors. This is a well-crafted wine with structure and elegance that should start to show in 3–5 years.,US,Syrah
The first of Morgan's 2010 Pinots to be released it shows promise for the winery's single-vineyard bottlings. Dry and firm in acidity and tannins it's a big strong wine packed with cherry pie flavor.,US,Pinot Noir
